scientificNameID	scientificName	originalNameUsageID	originalNameUsage
https://id.biodiversity.org.au/name/lichen/30016433	Anthracothecium australiense (Müll.Arg.) Aptroot	https://id.biodiversity.org.au/name/lichen/30020944	Pleurothelium australiense Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30016434	Anthracothecium gregale (C.Knight) Aptroot	https://id.biodiversity.org.au/name/lichen/30020949	Trypethelium gregale C.Knight
https://id.biodiversity.org.au/name/lichen/30016437	Anthracothecium toowoombense (Müll.Arg.) Aptroot	https://id.biodiversity.org.au/name/lichen/30020958	Parmentaria toowoombensis Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30016444	Aptrootia robusta (P.M.McCarthy & Kantvilas) Aptroot	https://id.biodiversity.org.au/name/lichen/30020967	Laurera robusta P.M.McCarthy & Kantvilas
https://id.biodiversity.org.au/name/lichen/30023572	Argopsis cymosa (Cromb.) Stizenb.	https://id.biodiversity.org.au/name/lichen/30019912	Stereocaulon cymosum Cromb.
https://id.biodiversity.org.au/name/lichen/30016498	Arthopyrenia gravastella (Kremp.) Müll.Arg.	https://id.biodiversity.org.au/name/lichen/30020981	Verrucaria gravastella Kremp.
https://id.biodiversity.org.au/name/lichen/30022513	Arthopyrenia perexigua (Müll.Arg.) Riedl	https://id.biodiversity.org.au/name/lichen/30018510	Mycoporellum perexiguum Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30016504	Arthopyrenia subgregans (Müll.Arg.) D.Hawksw.	https://id.biodiversity.org.au/name/lichen/30020983	Microthelia subgregans Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30016506	Arthopyrenia zostra (C.Knight) Shirley	https://id.biodiversity.org.au/name/lichen/30020985	Verrucaria zostra C.Knight
https://id.biodiversity.org.au/name/lichen/30016509	Arthothelium cinereoargenteum (C.Knight) Zahlbr.	https://id.biodiversity.org.au/name/lichen/30020986	Arthonia cinereoargentea C.Knight
https://id.biodiversity.org.au/name/lichen/30016510	Arthothelium huegelii (Nyl.) Zahlbr.	https://id.biodiversity.org.au/name/lichen/30020987	Arthonia huegelii Nyl.
https://id.biodiversity.org.au/name/lichen/30020974	Arthothelium ilicinum (Taylor) P.James	https://id.biodiversity.org.au/name/lichen/30016471	Arthonia ilicina Taylor
https://id.biodiversity.org.au/name/lichen/30229697	Astrothelium cinereorosellum (Kremp.) Aptroot & Lücking	https://id.biodiversity.org.au/name/lichen/30020191	Trypethelium cinereorosellum Kremp.
https://id.biodiversity.org.au/name/lichen/30229795	Astrothelium oligocarpum (Müll.Arg.) Aptroot & Lücking	https://id.biodiversity.org.au/name/lichen/30023757	Trypethelium oligocarpum Müll.Arg.
https://id.biodiversity.org.au/name/lichen/30016541	Astrothelium variolosum (Ach.) Müll.Arg.	https://id.biodiversity.org.au/name/lichen/30020996	Trypethelium variolosum Ach.
https://id.biodiversity.org.au/name/lichen/30016557	Austroparmelina chlorolecanorica (Elix) A.Crespo, Divakar & Elix	https://id.biodiversity.org.au/name/lichen/30020997	Parmeliopsis chlorolecanorica Elix
https://id.biodiversity.org.au/name/lichen/30016558	Austroparmelina conlabrosa (Hale) A.Crespo, Divakar & Elix	https://id.biodiversity.org.au/name/lichen/30020998	Pseudoparmelia conlabrosa Hale
https://id.biodiversity.org.au/name/lichen/30016560	Austroparmelina endoleuca (Taylor) A.Crespo, Divakar & Elix	https://id.biodiversity.org.au/name/lichen/30021007	Parmelia endoleuca Taylor
https://id.biodiversity.org.au/name/lichen/30016561	Austroparmelina euplectina (Kurok. ex Elix) A.Crespo, Divakar & Elix	https://id.biodiversity.org.au/name/lichen/30021009	Parmelina euplectina Kurok. ex Elix
https://id.biodiversity.org.au/name/lichen/30016562	Austroparmelina johnstoniae (Elix) A.Crespo, Divakar & Elix	https://id.biodiversity.org.au/name/lichen/30021010	Parmelina johnstoniae Elix
https://id.biodiversity.org.au/name/lichen/30016564	Austroparmelina macrospora (Elix & J.Johnst.) A.Crespo, Divakar & Elix	https://id.biodiversity.org.au/name/lichen/30021014	Canoparmelia macrospora Elix & J.Johnst.
https://id.biodiversity.org.au/name/lichen/30016565	Austroparmelina norpruinata (Elix & J.Johnst.) A.Crespo, Divakar & Elix	https://id.biodiversity.org.au/name/lichen/30021015	Canoparmelia norpruinata Elix & J.Johnst.
https://id.biodiversity.org.au/name/lichen/30016566	Austroparmelina pallida (Elix & Kantvilas) Kantvilas & Divakar	https://id.biodiversity.org.au/name/lichen/30021016	Parmelina pallida Elix & Kantvilas
https://id.biodiversity.org.au/name/lichen/30016567	Austroparmelina pruinata (Müll.Arg.) A.Crespo, Divakar & Elix	https://id.biodiversity.org.au/name/lichen/30021017	Parmelia pruinata Müll.Arg.
