taxonID	scientificName	taxonomicStatus	acceptedNameUsage
https://id.biodiversity.org.au/instance/fungi/60066456	Sphaeria tephrosia Lév.	nomenclatural synonym	Diplochorella tephrosia (Lév.) Theiss. & Syd.
https://id.biodiversity.org.au/instance/fungi/60066457	Lecanosticta gaubae (Petr.) Arx & Constant.	taxonomic synonym	Eruptio gaubae (Arx & Constant.) Crous
https://id.biodiversity.org.au/instance/fungi/60066458	Mycosphaerella gaubae Arx & Constant.	nomenclatural synonym	Eruptio gaubae (Arx & Constant.) Crous
https://id.biodiversity.org.au/instance/fungi/60066459	Phragmogloeum gaubae Petr.	taxonomic synonym	Eruptio gaubae (Arx & Constant.) Crous
https://id.biodiversity.org.au/instance/fungi/60066460	Lizonia gastrolobii Henn.	nomenclatural synonym	Lizoniella gastrolobii (Henn.) Sacc. & D.Sacc.
https://id.biodiversity.org.au/instance/fungi/60066461	Lizonia oxylobii Henn.	nomenclatural synonym	Lizoniella oxylobii (Henn.) Sacc. & D.Sacc.
https://id.biodiversity.org.au/instance/fungi/60066462	Stenella alyxiae H.Y.Yip	taxonomic synonym	Mycosphaerella alyxiae Petr.
https://id.biodiversity.org.au/instance/fungi/60066463	Sphaerella banksiae Cooke & Massee	nomenclatural synonym	Mycosphaerella banksiae (Cooke & Massee) Tomilin
https://id.biodiversity.org.au/instance/fungi/60066464	Ascochyta brunnea Cooke & Massee	taxonomic synonym	Mycosphaerella brunnea Hansf.
https://id.biodiversity.org.au/instance/fungi/60066465	Cercospora albomaculans	taxonomic synonym	Mycosphaerella capsellae Sivan. & A.J.Inman
https://id.biodiversity.org.au/instance/fungi/60066466	Cylindrosporium capsellae Ellis & Everh.	taxonomic synonym	Mycosphaerella capsellae Sivan. & A.J.Inman
https://id.biodiversity.org.au/instance/fungi/60066467	Pseudocercosporella capsellae (Ellis & Everh.) Deighton	taxonomic synonym	Mycosphaerella capsellae Sivan. & A.J.Inman
https://id.biodiversity.org.au/instance/fungi/60066468	Cercospora rubi Sacc.	taxonomic synonym	Mycosphaerella confusa F.A.Wolf
https://id.biodiversity.org.au/instance/fungi/60066469	Mycosphaerella dubia F.A.Wolf	nomenclatural synonym	Mycosphaerella confusa F.A.Wolf
https://id.biodiversity.org.au/instance/fungi/60066470	Pseudocercospora rubi (Sacc.) Deighton	taxonomic synonym	Mycosphaerella confusa F.A.Wolf
https://id.biodiversity.org.au/instance/fungi/60066471	Cercospora contraria Syd. & P.Syd.	taxonomic synonym	Mycosphaerella contraria Hansf.
https://id.biodiversity.org.au/instance/fungi/60066472	Pseudocercospora contraria (Syd. & P.Syd.) Deighton	taxonomic synonym	Mycosphaerella contraria Hansf.
https://id.biodiversity.org.au/instance/fungi/60066473	Cercospora daviesiae Cooke & Massee	taxonomic synonym	Mycosphaerella daviesiicola Beilharz & Pascoe
https://id.biodiversity.org.au/instance/fungi/60066474	Verrucisporota daviesiae (Cooke & Massee) Beilharz & Pascoe	taxonomic synonym	Mycosphaerella daviesiicola Beilharz & Pascoe
https://id.biodiversity.org.au/instance/fungi/60066475	Davisoniella eucalypti H.J.Swart	taxonomic synonym	Mycosphaerella davisoniellae Crous
https://id.biodiversity.org.au/instance/fungi/60066476	Kirramyces delegatensis (R.F.Park & Keane) Andjic	taxonomic synonym	Mycosphaerella delegatensis R.F.Park & Keane
https://id.biodiversity.org.au/instance/fungi/60066477	Phaeophleospora delegatensis (R.F.Park & Keane) Crous	taxonomic synonym	Mycosphaerella delegatensis R.F.Park & Keane
https://id.biodiversity.org.au/instance/fungi/60066478	Stagonospora delegatensis R.F.Park & Keane	taxonomic synonym	Mycosphaerella delegatensis R.F.Park & Keane
https://id.biodiversity.org.au/instance/fungi/60066479	Hypospila eucalypti Wakef.	nomenclatural synonym	Mycosphaerella eucalypti (Wakef.) Hansf.
